,Geo,Time_period,Passengers_count,Norm_2019
1929,SI,2018-Q1,3288000.0,93.17086993482573
1930,SI,2018-Q2,3165000.0,89.68546330405213
1931,SI,2018-Q3,3178000.0,90.05383961462171
1932,SI,2018-Q4,3474000.0,98.44148483989798
1933,SI,2019-Q1,3277000.0,92.85916690280533
1934,SI,2019-Q2,3197000.0,90.59223576083876
1935,SI,2019-Q3,3257000.0,92.29243411731369
1936,SI,2019-Q4,3529000.0,100.0
1937,SI,2020-Q1,2779000.0,78.74752054406348
1938,SI,2020-Q2,1377000.0,39.019552281099465
1939,SI,2020-Q3,2126000.0,60.2436950977614
1940,SI,2020-Q4,1642000.0,46.5287616888637
1941,SI,2021-Q1,2471000.0,70.0198356474922
1942,SI,2021-Q2,2792000.0,79.11589685463304
1943,SI,2021-Q3,3074000.0,87.10682913006518
1944,SI,2021-Q4,3326000.0,94.24766222725985
1945,SI,2022-Q1,3302000.0,93.56758288466987
1946,SI,2022-Q2,3439000.0,97.44970246528761
1947,SI,2022-Q3,3420000.0,96.91130631907056
1948,SI,2022-Q4,3748000.0,106.20572400113346
1949,SI,2023-Q1,3657000.0,103.6270898271465
2006,SK,2018-Q1,18343000.0,86.71993192133132
2007,SK,2018-Q2,19866000.0,93.92019667170953
2008,SK,2018-Q3,20196000.0,95.4803328290469
2009,SK,2018-Q4,19930000.0,94.22276853252647
2010,SK,2019-Q1,19842000.0,93.80673222390318
2011,SK,2019-Q2,20456000.0,96.70953101361573
2012,SK,2019-Q3,21152000.0,100.0
2013,SK,2019-Q4,20628000.0,97.52269288956127
2014,SK,2020-Q1,16322000.0,77.16527987897126
2015,SK,2020-Q2,7937000.0,37.52363842662633
2016,SK,2020-Q3,15345000.0,72.54633131618759
2017,SK,2020-Q4,9455000.0,44.70026475037822
2018,SK,2021-Q1,6556000.0,30.994704992435704
2019,SK,2021-Q2,11403000.0,53.90979576399395
2020,SK,2021-Q3,15382000.0,72.72125567322239
2021,SK,2021-Q4,13020000.0,61.55446293494705
2022,SK,2022-Q1,13671000.0,64.6321860816944
2023,SK,2022-Q2,18184000.0,85.96822995461422
2024,SK,2022-Q3,17903000.0,84.63975037821483
2025,SK,2022-Q4,18255000.0,86.30389561270802
2026,SK,2023-Q1,17150000.0,81.07980332829047
2027,SK,2023-Q2,18471000.0,87.3250756429652
2084,TR,2018-Q1,22663000.0,43.96826012726991
2085,TR,2018-Q2,24977000.0,48.457628433959336
2086,TR,2018-Q3,24476000.0,47.48564333385069
2087,TR,2018-Q4,28452000.0,55.19944125407419
2088,TR,2019-Q1,27098000.0,52.57255936675462
2089,TR,2019-Q2,42211000.0,81.89313984168865
2090,TR,2019-Q3,43628000.0,84.64224740027937
2091,TR,2019-Q4,51544000.0,100.0
2092,TR,2020-Q1,41026000.0,79.59413316777899
2093,TR,2020-Q2,9327000.0,18.095219618190285
2094,TR,2020-Q3,25873000.0,50.19594909203787
2095,TR,2020-Q4,23240000.0,45.087692068912
2096,TR,2021-Q1,21678000.0,42.05727145739562
2097,TR,2021-Q2,22578000.0,43.80335247555487
2098,TR,2021-Q3,39580000.0,76.78876299860313
2099,TR,2021-Q4,52202000.0,101.27657923327642
2100,TR,2022-Q1,50574000.0,98.11811268042837
2101,TR,2022-Q2,60432000.0,117.24352009933261
2102,TR,2022-Q3,56686000.0,109.97594288374981
2103,TR,2022-Q4,68438000.0,132.77588080086917
2104,TR,2023-Q1,59504000.0,115.44311656060842
2161,UK,2018-Q1,437127000.0,92.46648799236792
2162,UK,2018-Q2,439484000.0,92.96506966816925
2163,UK,2018-Q3,445615000.0,94.26197431574583
2164,UK,2018-Q4,461161000.0,97.55045574638122
2165,UK,2019-Q1,453939000.0,96.02276933881343
2166,UK,2019-Q2,449794000.0,95.14596787670204
2167,UK,2019-Q3,460411000.0,97.3918065071572
2168,UK,2019-Q4,472741000.0,100.0
2169,UK,2020-Q1,401514000.0,84.93318751705479
2170,UK,2020-Q2,36244000.0,7.6667773685802585
2171,UK,2020-Q3,137564000.0,29.099231926149837
